SeniorCitizen,tenure,MonthlyCharges,TotalCharges,customer_value,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,contract_numeric_2,contract_numeric_3,monthly_charges_group_高消费,tenure_group_3-5年,tenure_group_5年以上,monthly_tenure_interaction,avg_monthly_charge,customer_cluster
0,62,86.1,5215.25,5338.2,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,5338.2,84.11693548387096,0
0,6,19.7,113.5,118.19999999999999,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,118.19999999999999,18.916666666666668,3
0,14,80.9,1152.8,1132.6000000000001,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1132.6000000000001,82.34285714285714,3
0,22,84.15,1821.95,1851.3000000000002,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1851.3000000000002,82.81590909090909,1
0,22,20.15,419.9,443.29999999999995,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,443.29999999999995,19.086363636363636,3
0,16,64.25,1024.0,1028.0,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1028.0,64.0,3
0,10,25.7,251.6,257.0,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,257.0,25.16,3
0,13,56.0,764.55,728.0,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,728.0,58.81153846153846,3
0,20,82.4,1592.35,1648.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1648.0,79.61749999999999,1
0,2,69.7,135.2,139.4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,139.4,67.6,3
0,53,73.9,3958.25,3916.7000000000003,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,3916.7000000000003,74.68396226415095,0
0,11,20.6,233.9,226.60000000000002,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,226.60000000000002,21.263636363636365,3
0,69,19.9,1363.45,1373.1,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,1373.1,19.76014492753623,1
0,4,70.9,273.0,283.6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,283.6,68.25,3
0,72,89.05,6254.45,6411.599999999999,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,6411.599999999999,86.86736111111111,2
1,58,45.3,2651.2,2627.3999999999996,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2627.3999999999996,45.710344827586205,1
0,16,20.4,321.4,326.4,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,326.4,20.0875,3
0,43,84.25,3539.25,3622.75,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,3622.75,82.30813953488372,0
0,2,104.4,242.8,208.8,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,208.8,121.4,3
0,14,81.95,1181.75,1147.3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1147.3,84.41071428571429,1
0,53,94.85,5000.2,5027.049999999999,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,5027.049999999999,94.3433962264151,0
0,32,20.55,654.55,657.6,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,657.6,20.4546875,3
0,34,24.7,780.2,839.8,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,839.8,22.947058823529414,3
1,15,74.45,1145.7,1116.75,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1116.75,76.38000000000001,3
1,7,76.45,503.6,535.15,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,535.15,71.94285714285715,3
0,15,105.35,1559.25,1580.25,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1580.25,103.95,1
0,61,20.55,1252.0,1253.55,True,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,1253.55,20.524590163934427,1
0,1,29.95,29.95,29.95,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.95,29.95,3
0,1,45.3,45.3,45.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,45.3,45.3,3
0,8,84.5,662.65,676.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,676.0,82.83125,3
0,33,74.75,2453.3,2466.75,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,2466.75,74.34242424242424,1
0,13,79.25,1111.65,1030.25,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1030.25,85.51153846153846,3
0,1,24.8,24.8,24.8,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.8,24.8,3
0,20,51.8,1023.85,1036.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1036.0,51.1925,3
0,3,30.4,82.15,91.19999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,91.19999999999999,27.383333333333336,3
0,13,19.65,244.8,255.45,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,255.45,18.83076923076923,3
0,40,56.6,2379.1,2264.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2264.0,59.4775,1
0,43,71.9,3173.35,3091.7000000000003,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,False,3091.7000000000003,73.79883720930232,0
0,6,91.0,531.0,546.0,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,546.0,88.5,3
0,69,19.75,1375.4,1362.75,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,1362.75,19.933333333333334,1
0,72,109.7,8129.3,7898.400000000001,False,True,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,7898.400000000001,112.90694444444445,2
0,59,19.3,1192.7,1138.7,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,1138.7,20.215254237288136,1
0,20,96.55,1901.65,1931.0,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,1931.0,95.08250000000001,1
0,24,24.1,587.4,578.4000000000001,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,578.4000000000001,24.474999999999998,3
0,59,111.35,6519.75,6569.65,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,6569.65,110.5042372881356,2
0,72,112.25,8041.65,8082.0,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,8082.0,111.68958333333333,2
0,1,20.75,20.75,20.75,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,20.75,20.75,3
0,27,101.9,2681.15,2751.3,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,False,2751.3,99.30185185185185,1
0,14,80.05,1112.3,1120.7,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1120.7,79.45,3
0,71,105.55,7405.5,7494.05,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,7494.05,104.30281690140845,2
0,13,78.3,1033.95,1017.9,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1017.9,79.53461538461539,3
0,44,68.85,2958.95,3029.3999999999996,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3029.3999999999996,67.24886363636364,1
0,33,79.95,2684.85,2638.35,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,2638.35,81.35909090909091,1
0,72,55.45,4179.2,3992.4,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,3992.4,58.044444444444444,0
0,1,79.9,79.9,79.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,79.9,79.9,3
0,19,106.6,1934.45,2025.3999999999999,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,2025.3999999999999,101.81315789473685,1
0,64,102.45,6654.1,6556.8,True,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,True,6556.8,103.9703125,2
0,2,46.0,84.5,92.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,92.0,42.25,3
0,1,25.25,25.25,25.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25.25,25.25,3
0,61,19.75,1124.2,1204.75,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,1204.75,18.42950819672131,3
0,29,20.0,540.05,580.0,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,580.0,18.622413793103448,3
